order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2481803,88131,prior,13,3,11,9.0
3242064,23168,prior,2,1,11,7.0
759740,35753,prior,14,4,19,3.0
262307,97403,prior,5,4,17,4.0
129158,75821,prior,1,5,15,
1599694,92848,prior,17,5,14,7.0
1961802,86809,prior,10,2,22,4.0
1914489,168647,prior,27,2,23,7.0
718280,134511,prior,8,1,18,1.0
1103355,54636,prior,2,4,15,6.0
2510711,36481,prior,2,3,10,4.0
1792456,120924,prior,3,3,19,30.0
1945696,49841,prior,30,0,8,7.0
269816,57084,prior,4,1,17,17.0
1304239,25664,prior,6,0,15,30.0
1074648,47043,prior,29,0,22,6.0
1968069,178101,prior,49,5,13,8.0
2520433,9352,prior,14,1,15,7.0
180087,22619,prior,32,1,9,7.0
2698690,29093,prior,3,6,12,12.0
730064,123684,prior,2,5,16,30.0
1819341,177161,prior,1,1,11,
2486733,58498,prior,24,1,15,6.0
465660,968,prior,23,2,14,6.0
240098,155412,prior,22,1,8,5.0
2871916,25831,prior,16,5,10,8.0
1784487,188703,prior,16,3,17,12.0
774036,118570,prior,1,1,20,
1389343,7233,prior,14,5,16,0.0
1197822,23838,prior,5,2,9,30.0
2607415,183695,train,12,2,11,30.0
3070776,142909,prior,14,2,10,14.0
880618,152795,prior,2,2,10,8.0
2610554,116939,prior,11,3,16,15.0
2209840,10876,prior,13,4,19,30.0
2955979,118479,prior,2,4,14,30.0
576652,127916,prior,19,3,16,3.0
2210558,13024,prior,17,6,15,5.0
2607105,140113,prior,4,4,10,15.0
344265,40975,prior,21,0,8,22.0
3046450,201436,prior,26,5,16,7.0
2049209,2382,prior,2,5,23,23.0
1051572,373,prior,39,1,10,5.0
148607,117490,prior,2,3,14,5.0
1321074,54360,prior,9,1,17,6.0
757024,156056,prior,31,6,14,5.0
591838,92369,prior,6,0,14,7.0
1726746,35195,prior,25,2,19,0.0
2511677,118091,prior,17,2,12,7.0
60221,54528,prior,35,2,12,30.0
1485018,157368,prior,3,6,9,6.0
168765,202152,prior,14,4,14,22.0
1704422,142034,prior,37,1,18,2.0
2098011,119992,prior,3,5,19,6.0
3020811,4702,prior,17,2,11,5.0
2173447,6096,prior,1,6,13,
2781248,69451,prior,59,1,14,16.0
2223362,177787,prior,13,3,10,7.0
934989,48256,prior,3,3,11,4.0
2060410,196981,prior,7,2,13,4.0
1656588,39068,prior,26,6,11,10.0
1954808,35164,prior,1,1,16,
570875,144938,prior,2,1,7,14.0
977815,152538,prior,44,1,11,1.0
1369339,37388,prior,5,4,17,11.0
500412,119108,prior,45,5,9,7.0
2841121,32616,prior,15,0,16,13.0
2659063,154253,prior,2,1,20,5.0
2338695,19826,prior,6,2,13,16.0
2428508,111472,prior,6,0,19,30.0
2949496,14697,prior,11,2,10,26.0
198523,165041,prior,3,2,12,12.0
2662499,118983,prior,38,2,10,8.0
1202617,189238,prior,42,6,8,3.0
293129,9885,prior,6,6,15,11.0
2204424,193183,prior,8,1,14,14.0
1819887,22496,prior,19,4,11,10.0
1330458,156661,prior,1,1,16,
1824128,140843,prior,2,2,6,11.0
3127198,90032,prior,8,3,14,2.0
1157080,56439,prior,7,3,13,7.0
1523231,66898,prior,23,6,15,4.0
2465563,194323,prior,8,5,12,7.0
101182,160891,prior,24,4,10,16.0
73797,131247,prior,11,0,15,30.0
419587,108842,prior,9,3,11,3.0
464454,148511,prior,6,4,12,23.0
2730777,103805,prior,14,3,19,6.0
2450363,83092,prior,70,5,18,3.0
828426,37174,prior,24,0,16,7.0
708824,121634,prior,1,6,15,
1447541,171618,prior,13,0,15,5.0
2713298,188336,prior,8,4,23,7.0
752595,142277,prior,22,4,20,3.0
1688227,23787,prior,6,2,10,30.0
715495,118455,prior,8,4,17,17.0
3232164,63994,prior,9,0,14,2.0
3386776,81200,prior,19,0,13,15.0
2772916,422,prior,19,0,13,8.0
3262488,166321,prior,5,6,15,30.0
424192,54862,prior,2,4,12,17.0
2063315,81625,prior,16,1,11,5.0
900983,117246,prior,12,4,20,9.0
949756,8873,prior,8,4,16,6.0
3348093,153359,prior,2,6,18,10.0
2665388,133466,prior,7,4,15,9.0
1439372,41702,prior,57,5,17,4.0
1708408,1705,prior,16,1,14,8.0
1416227,20727,prior,5,5,18,26.0
191506,8842,prior,3,2,12,4.0
539049,182220,prior,6,2,14,27.0
3089347,169209,prior,15,6,10,2.0
1931251,136651,prior,20,2,12,5.0
2270792,121350,prior,14,0,15,11.0
1953790,186883,prior,3,3,10,30.0
3397963,76919,prior,2,1,16,11.0
2015039,132634,prior,9,2,11,2.0
2240421,185758,test,11,1,14,30.0
2334070,154276,prior,5,6,15,0.0
634566,87036,prior,4,1,15,2.0
3290548,81940,prior,2,0,18,5.0
1781603,52868,prior,25,6,15,0.0
246119,7027,prior,26,5,19,5.0
1698152,106487,prior,11,0,21,8.0
769464,115032,prior,32,0,18,2.0
3223250,132415,prior,3,5,18,4.0
1735250,186948,prior,2,2,17,26.0
1685181,168167,prior,25,1,17,8.0
1118339,197377,prior,43,5,9,0.0
366955,73901,prior,51,2,22,2.0
3276864,102958,prior,15,4,17,2.0
1526026,42197,prior,11,3,17,18.0
2918840,108451,prior,62,4,9,5.0
241599,72162,prior,27,1,11,8.0
2171415,161333,prior,65,5,10,2.0
2064818,1711,prior,6,3,10,9.0
3208521,142774,prior,2,6,19,30.0
398373,148006,prior,6,2,20,1.0
2705768,155105,prior,34,3,14,7.0
3034557,30558,prior,22,2,18,8.0
2087784,7355,prior,66,6,17,0.0
1591671,124897,prior,7,4,12,2.0
1276886,188933,prior,3,0,10,7.0
1792604,166006,prior,3,4,13,30.0
339945,29248,prior,31,0,14,6.0
1407559,161920,prior,3,0,14,4.0
606074,62718,prior,15,2,13,5.0
1479136,34368,prior,44,0,13,4.0
2394435,83326,prior,13,3,23,6.0
540093,106952,prior,6,6,14,17.0
171782,127182,prior,12,0,22,6.0
2429533,74764,prior,7,2,16,11.0
1180642,144304,prior,70,4,13,4.0
618735,102939,prior,39,0,13,0.0
621349,69974,prior,59,1,8,5.0
2269764,138544,prior,3,6,14,7.0
1484977,134773,prior,19,2,19,5.0
907614,190058,prior,20,4,11,4.0
2335126,100918,prior,1,1,21,
2331885,31902,prior,6,0,16,30.0
56577,139577,prior,53,6,12,5.0
2522180,127627,prior,4,5,21,6.0
2996306,161959,prior,12,1,9,6.0
1646619,180490,prior,7,0,14,30.0
1195560,142716,prior,1,3,15,
1717502,121978,prior,8,2,8,7.0
2291414,130153,prior,36,2,14,2.0
3072046,130166,prior,4,6,14,30.0
3093573,111011,prior,10,2,16,7.0
3307144,68785,prior,1,0,14,
1286929,153244,prior,82,0,14,9.0
3107267,106755,prior,63,5,10,7.0
740371,179765,prior,3,1,9,21.0
624366,114145,prior,1,0,16,
17202,108032,prior,29,2,15,22.0
1626307,63140,prior,1,6,8,
304908,35286,prior,27,6,19,0.0
2186362,38273,prior,2,5,13,8.0
1089864,93275,prior,2,1,22,12.0
2709942,128785,prior,11,2,15,2.0
2620958,41252,prior,16,3,19,9.0
1488856,205410,prior,5,2,15,30.0
1821844,202924,prior,59,4,15,6.0
2756692,111891,prior,51,3,7,8.0
297746,13318,prior,18,4,11,10.0
2261340,18411,prior,10,3,14,16.0
220280,156724,prior,48,6,11,4.0
2765831,83192,prior,17,1,10,15.0
371134,193523,prior,6,4,15,3.0
294497,74002,prior,8,6,19,11.0
870541,141733,prior,2,0,14,2.0
1228621,180083,prior,10,0,13,17.0
2372440,9436,test,59,4,8,9.0
1587081,156323,prior,21,5,21,5.0
2636268,173383,prior,27,0,18,3.0
1913498,67206,prior,2,4,11,29.0
1190582,26702,prior,15,1,12,3.0
3383946,153181,prior,39,3,9,4.0
224869,5562,prior,25,4,8,6.0
773095,44304,prior,22,1,8,7.0
2319889,178030,prior,50,5,9,3.0
1266687,161704,prior,4,0,16,30.0
972979,99480,test,6,6,15,30.0
2876735,114124,prior,22,4,9,6.0
1471602,175447,prior,5,6,17,26.0
2704653,180167,prior,1,1,13,
1820455,35362,prior,6,5,13,3.0
1332455,152763,prior,19,1,7,11.0
2798717,104761,prior,6,1,13,30.0
1680238,63760,prior,32,6,14,8.0
3387911,201797,prior,6,3,11,9.0
1775424,149872,prior,10,6,15,3.0
1721106,145300,train,10,2,15,6.0
388564,54445,prior,12,0,12,1.0
2075290,197263,prior,16,1,10,4.0
3202670,198740,prior,5,3,18,18.0
2407073,17885,prior,6,2,2,6.0
2098773,116225,prior,1,2,21,
2116441,109307,prior,20,0,10,5.0
1010292,71591,prior,4,0,18,7.0
2293433,89550,prior,15,6,14,30.0
99673,113420,prior,14,0,17,5.0
914214,59878,prior,25,5,16,3.0
2476837,188805,prior,1,2,13,
2381192,190084,prior,5,4,16,5.0
2215480,90669,prior,7,3,15,5.0
2940682,82947,prior,3,2,19,4.0
2731169,40870,prior,10,0,12,14.0
2680931,81265,prior,1,4,13,
2744445,45017,prior,8,6,16,6.0
1775542,164470,prior,4,5,16,12.0
441652,178966,prior,21,3,17,3.0
1500758,131288,prior,1,0,14,
1689033,133739,prior,10,6,13,13.0
2009475,161673,test,12,0,12,22.0
3284874,147639,prior,31,2,13,7.0
3132375,154353,prior,1,1,16,
905807,194670,prior,19,4,7,8.0
271069,91569,prior,2,1,22,30.0
1455882,176828,prior,75,3,17,8.0
1838190,21335,prior,6,6,19,5.0
1202722,66866,prior,9,6,13,15.0
488219,113802,prior,9,5,10,30.0
366070,55566,prior,5,0,9,30.0
2262743,176040,prior,14,6,5,5.0
1883133,67643,prior,49,2,16,0.0
2452649,198133,prior,26,1,20,6.0
2106748,182264,prior,12,2,18,0.0
3159374,11204,prior,11,1,9,13.0
2883041,81440,prior,13,1,11,11.0
2975586,44823,prior,12,6,23,17.0
1632192,92734,prior,2,5,14,18.0
3189469,70309,prior,8,2,16,3.0
1228464,134410,prior,4,6,18,8.0
3235817,199413,prior,3,3,14,9.0
2975886,15527,prior,22,0,9,6.0
2447921,111468,test,6,1,20,27.0
2453357,89187,prior,36,2,10,7.0
1418587,195993,prior,19,1,9,5.0
1242194,76114,prior,5,6,22,30.0
168990,24037,prior,52,6,5,7.0
2394907,63251,prior,19,2,16,26.0
637836,195247,prior,80,4,17,3.0
2684747,132728,prior,24,4,9,6.0
724730,182839,prior,34,3,15,0.0
449178,132034,prior,19,5,12,12.0
1022882,128000,prior,20,6,18,12.0
2844289,21923,prior,12,2,20,8.0
1732849,176770,prior,16,4,12,14.0
433469,173294,test,8,6,20,21.0
2944451,274,prior,2,0,18,30.0
2193774,70356,prior,26,6,19,3.0
2791459,206109,prior,1,5,13,
2450787,39373,prior,2,4,14,16.0
1533920,16742,prior,25,3,15,6.0
1777165,185860,prior,22,2,14,2.0
3327579,54942,prior,3,6,9,8.0
3104876,86474,prior,2,2,17,8.0
120460,98015,prior,5,0,10,8.0
652693,144916,prior,14,1,11,24.0
2817895,63793,prior,40,4,13,2.0
3104380,103962,prior,1,1,9,
689839,94580,prior,4,4,12,8.0
2493569,177053,prior,12,5,10,9.0
2526258,93105,prior,5,4,12,2.0
274017,10434,prior,2,5,16,3.0
1909352,128881,prior,20,4,15,30.0
811999,123794,prior,1,2,15,
156217,67193,train,8,3,23,15.0
3375559,5032,prior,11,3,16,28.0
1722880,21855,prior,12,6,12,1.0
2412775,157564,prior,14,5,12,19.0
951451,113003,prior,92,1,13,0.0
2626104,12711,prior,29,0,14,6.0
980098,81284,prior,2,6,8,6.0
1340630,84543,prior,23,4,17,2.0
1067113,21552,prior,5,0,14,18.0
1557493,103232,prior,36,5,10,5.0
348375,117986,prior,3,6,15,17.0
1973075,195479,prior,42,2,8,2.0
1120836,188241,prior,20,3,18,0.0
86827,2894,prior,1,1,6,
2174342,162465,prior,2,0,16,18.0
144790,185249,prior,7,0,12,27.0
2260343,17873,prior,75,6,19,2.0
3239493,35305,prior,20,4,16,4.0
2935184,60296,prior,7,1,16,10.0
2709206,69671,prior,40,5,14,8.0
704415,196123,prior,36,0,9,8.0
3105932,124120,prior,23,1,12,6.0
1867718,118941,train,9,4,18,3.0
626594,206206,prior,8,3,19,1.0
440919,203004,prior,11,0,15,12.0
3164387,29881,prior,86,1,12,4.0
2164528,168007,prior,4,0,15,9.0
2029579,48580,prior,35,1,9,3.0
2802696,86733,prior,13,0,10,15.0
1014751,166554,prior,6,3,13,16.0
2251040,36247,prior,2,5,8,13.0
2273447,183444,prior,1,5,16,
3030740,2558,prior,5,0,10,7.0
272279,133076,prior,1,6,9,
1871419,107836,prior,2,6,16,30.0
2998283,188602,prior,2,4,12,5.0
1508652,13218,prior,2,0,7,8.0
16206,182318,prior,1,0,20,
970829,88003,prior,14,1,11,7.0
3001594,22878,prior,1,4,17,
3141121,29026,prior,4,2,8,6.0
431815,33779,prior,22,0,13,5.0
309818,186792,prior,62,5,7,3.0
2771322,13657,prior,3,4,14,30.0
25243,196875,prior,1,0,14,
1060376,60140,prior,3,2,10,30.0
3133686,96421,prior,36,4,11,13.0
519720,99558,prior,43,0,11,5.0
797840,143832,test,11,5,9,30.0
1040937,187014,prior,11,3,17,8.0
731085,75508,prior,33,6,9,1.0
2474392,194643,prior,6,2,11,8.0
2673110,56401,prior,14,1,13,3.0
1162632,203823,test,6,6,16,13.0
545550,58879,prior,2,2,5,21.0
1800111,120388,prior,11,0,12,24.0
772538,8930,prior,20,4,15,3.0
2255052,79029,prior,4,4,10,4.0
548298,146625,prior,43,2,15,1.0
2644098,104982,prior,38,5,16,3.0
799820,46821,prior,15,0,9,7.0
1997475,175970,prior,8,3,13,9.0
1358167,67438,prior,40,1,8,1.0
2192122,51271,prior,13,1,13,20.0
1051406,165263,prior,6,5,15,8.0
3342349,126212,prior,34,5,7,3.0
834395,50675,prior,74,3,17,3.0
996696,17208,prior,29,4,7,5.0
3386657,147056,prior,10,6,12,6.0
1693264,24141,prior,10,5,15,30.0
3327623,200583,prior,23,6,13,6.0
1724022,110407,prior,11,3,17,2.0
1887035,198429,prior,41,6,11,8.0
817805,55984,prior,1,4,21,
1056106,35847,prior,9,3,10,30.0
2860395,49305,prior,1,5,17,
2533756,179573,prior,33,5,9,7.0
411073,87522,prior,14,6,8,6.0
947519,144451,train,22,6,16,30.0
1910275,20277,prior,1,6,9,
2191324,4654,prior,2,0,17,30.0
1245544,127101,prior,1,4,17,
3048715,107911,prior,15,0,16,5.0
2727488,158919,prior,5,0,11,30.0
2281180,20489,prior,3,3,16,30.0
2724507,61400,prior,5,1,12,2.0
1326118,153404,prior,14,1,16,3.0
648256,5818,prior,9,6,15,6.0
2124718,147325,prior,29,6,17,7.0
2248727,205645,prior,2,5,20,30.0
1387542,163923,prior,14,1,20,3.0
2258640,89941,prior,21,4,8,30.0
2895755,151473,prior,3,2,16,30.0
2447291,155017,prior,12,1,12,6.0
72056,141527,prior,82,4,10,10.0
1108532,171919,prior,15,1,12,2.0
1900095,114405,prior,8,5,18,22.0
2012334,158218,prior,7,6,15,30.0
1861801,172414,prior,6,4,14,9.0
1738004,70239,prior,2,1,12,30.0
366390,173637,prior,18,5,14,5.0
116706,119783,prior,3,4,23,6.0
3000960,59246,prior,3,1,16,8.0
2216508,75506,prior,2,0,18,9.0
515813,181936,prior,5,6,18,2.0
2123402,87901,prior,37,3,18,3.0
134131,12772,prior,97,1,17,5.0
2346211,180925,prior,18,0,16,9.0
588098,83297,prior,2,1,17,21.0
642561,114561,prior,9,4,16,8.0
3214660,95967,prior,70,2,9,13.0
3236643,82812,prior,42,1,15,1.0
1938461,161815,prior,5,6,6,27.0
2021378,171416,prior,15,0,22,6.0
397084,141845,prior,21,2,23,2.0
602859,167010,prior,5,4,4,23.0
618673,121855,prior,79,3,22,4.0
2933689,89395,prior,3,1,18,4.0
3236106,79238,prior,40,0,14,7.0
1246678,62883,prior,3,0,8,6.0
1194599,185996,prior,7,6,11,30.0
2335426,94966,prior,1,0,17,
1105911,32823,prior,15,0,19,7.0
865200,185666,prior,3,5,13,10.0
2888702,86191,prior,13,2,23,12.0
347467,90047,prior,35,6,19,7.0
255400,170918,test,36,5,13,5.0
1984847,143041,prior,18,3,17,9.0
1190741,110566,prior,4,0,15,7.0
955691,125165,prior,8,0,15,30.0
729300,173020,prior,10,2,11,20.0
2604490,131019,prior,22,0,19,5.0
875421,146809,train,4,6,15,30.0
1409734,532,train,5,1,10,22.0
1344969,57837,prior,1,1,18,
2652617,9555,prior,6,1,13,30.0
762981,50453,prior,1,1,15,
2958118,22128,prior,17,1,18,17.0
2032711,178984,prior,6,1,11,30.0
1299244,203285,prior,3,4,19,30.0
3183684,189363,prior,5,6,10,19.0
2589051,151559,prior,15,1,10,16.0
3415690,86493,prior,55,0,16,16.0
3230188,155833,prior,48,2,5,1.0
1280598,110033,prior,36,0,12,4.0
648983,84737,prior,7,5,19,6.0
3177428,70313,prior,3,5,13,6.0
596824,190328,prior,18,2,8,15.0
753317,87854,train,12,2,16,13.0
1758639,29387,prior,49,1,10,0.0
962960,164812,prior,23,1,9,4.0
2700391,94057,prior,1,2,0,
380877,114751,prior,10,5,9,2.0
1734721,146577,prior,2,6,17,30.0
570264,98215,prior,36,5,20,6.0
2971850,106305,prior,45,2,10,7.0
905844,191450,train,31,0,15,7.0
486444,194128,prior,1,6,15,
2424487,42955,prior,23,1,14,7.0
3241418,122321,prior,7,5,8,30.0
2653633,83451,prior,13,3,22,4.0
3044912,167451,prior,9,3,12,6.0
2041690,127117,prior,1,4,12,
2764785,180704,prior,5,2,11,7.0
1697253,23714,prior,18,0,8,12.0
1112153,194945,prior,16,5,14,9.0
3096005,9829,test,48,0,8,8.0
150480,20089,prior,27,6,12,8.0
601060,148475,prior,12,5,20,5.0
1744809,141181,prior,66,0,13,6.0
150991,29413,prior,8,6,20,4.0
1197051,204097,prior,1,4,20,
472983,105713,prior,6,3,19,30.0
3042213,52018,prior,3,3,7,30.0
2788220,38061,prior,26,6,22,7.0
358179,58700,prior,15,0,13,10.0
1511954,29091,prior,2,6,12,30.0
1550826,58245,prior,14,1,18,11.0
514331,177241,prior,6,5,13,30.0
3063824,163164,prior,2,1,13,30.0
3335433,113996,prior,14,2,12,9.0
251228,175179,prior,23,6,15,14.0
1827308,4332,prior,1,3,13,
1114743,20047,prior,8,4,16,2.0
1557530,202924,prior,31,3,16,6.0
2858769,173850,prior,77,0,12,2.0
2664508,97436,prior,4,6,17,17.0
1571051,152468,prior,4,4,15,4.0
1163120,194971,prior,27,3,12,5.0
2061565,44525,prior,10,0,13,11.0
747935,198135,prior,2,1,0,30.0
502152,160310,prior,1,1,0,
1733149,20468,prior,1,2,8,
1842600,183143,prior,43,4,11,2.0
162912,187416,prior,8,6,10,1.0
2526148,166363,prior,4,2,11,11.0
2673711,59837,prior,5,1,9,15.0
135306,15082,prior,9,4,21,5.0
1881810,5854,prior,8,0,12,6.0
193421,121777,prior,14,3,19,10.0
2166045,121467,prior,22,4,11,6.0
1280488,189923,prior,15,1,10,13.0
2665796,139123,prior,4,4,17,27.0
790983,88627,prior,1,6,15,
2487390,55536,prior,2,0,11,30.0
1209012,118755,prior,20,3,8,4.0
222329,126625,prior,14,3,9,1.0
564367,173235,prior,5,6,9,9.0
1988757,17592,prior,9,2,18,2.0
2008625,78093,prior,47,2,12,0.0
1454710,31711,prior,17,0,15,3.0
1934720,23863,prior,21,6,7,3.0
1081391,118039,prior,12,0,15,7.0
378711,73445,prior,6,1,9,12.0
1669528,69500,test,4,2,10,6.0
130970,106779,prior,23,4,13,9.0
1182376,77880,prior,8,0,21,6.0
552481,4616,prior,9,5,21,7.0
2819670,113773,test,7,0,19,30.0
2760445,136600,prior,7,2,20,28.0
2006438,111924,prior,3,0,17,4.0
2143881,4962,prior,7,3,15,11.0
2892862,180342,prior,4,1,8,5.0
1784213,174984,prior,4,5,11,7.0
1403052,193085,test,12,2,14,20.0
628977,20403,prior,8,6,21,7.0
1399853,60004,prior,6,3,7,4.0
513725,21832,prior,36,2,9,7.0
2800431,53427,prior,5,2,20,9.0
3339394,18816,prior,25,4,13,16.0
1471393,82598,prior,93,0,19,2.0
1060573,22348,prior,2,1,10,4.0
1927734,58575,prior,4,0,14,5.0
3008027,136278,prior,12,5,18,11.0
471060,91945,prior,2,5,14,8.0
464984,101780,prior,23,3,16,8.0
3344890,189131,prior,2,0,10,7.0
296880,118451,prior,1,4,12,
1323528,127858,prior,12,4,21,7.0
1131751,151361,prior,66,1,15,6.0
1623561,187718,prior,13,1,16,23.0
2687178,195877,prior,55,2,10,5.0
1396016,151409,prior,18,6,13,2.0
2063248,24482,prior,16,4,10,9.0
2025765,12205,prior,23,3,12,2.0
2005896,123515,prior,23,0,19,6.0
3316698,171626,prior,3,0,13,30.0
2317494,16916,prior,4,2,11,30.0
1044539,175609,prior,12,3,8,9.0
611201,99770,prior,5,6,15,30.0
3050428,106523,prior,6,4,21,11.0
2254188,83214,prior,13,0,21,19.0
241502,133621,prior,7,5,23,11.0
2437380,86089,prior,29,6,9,11.0
1036294,89924,prior,7,2,11,12.0
2757435,52123,prior,41,3,16,7.0
1676905,44107,train,13,1,23,2.0
1775730,51121,prior,16,0,14,3.0
1282478,182790,prior,8,2,17,26.0
3232995,68875,prior,32,3,15,1.0
1351975,52042,prior,2,2,18,15.0
1624462,25396,prior,8,3,17,21.0
3010645,93906,prior,43,5,11,4.0
1789047,136398,prior,4,6,17,15.0
2340797,56603,prior,14,1,15,2.0
1372466,79950,prior,5,4,8,28.0
2091885,144979,prior,3,2,11,7.0
175487,100625,prior,10,3,15,5.0
2477214,182649,prior,74,2,10,5.0
3026623,120504,prior,38,3,21,4.0
3322644,141217,prior,6,2,18,22.0
2533898,195147,prior,33,3,8,5.0
2639157,37625,prior,29,5,14,4.0
628385,112418,train,33,2,10,8.0
1657457,48785,prior,47,3,9,12.0
123061,124477,prior,93,5,12,3.0
125371,67545,prior,25,0,15,5.0
2006423,10850,prior,33,4,18,6.0
2863782,139857,prior,25,5,15,4.0
1227572,158822,train,4,0,16,29.0
863313,4130,prior,9,5,16,6.0
2242505,135008,prior,4,6,13,10.0
100953,191057,prior,2,3,9,8.0
2721127,40365,prior,3,1,12,21.0
2475843,135909,prior,28,3,15,6.0
3051539,28759,prior,8,1,16,30.0
3146378,52155,prior,38,5,17,4.0
2481837,105138,prior,9,2,9,8.0
1613427,129367,prior,2,3,3,12.0
547220,133643,prior,12,1,18,23.0
100038,28507,prior,14,5,9,10.0
1956927,115959,prior,17,0,19,3.0
2325610,68424,prior,3,1,17,30.0
1956331,36822,prior,19,5,12,3.0
52944,104323,prior,2,0,19,8.0
434839,109519,prior,27,6,13,11.0
288557,130445,prior,13,2,7,1.0
2798596,134534,prior,21,1,10,12.0
1925550,194399,prior,13,0,16,5.0
2179807,111396,prior,28,1,11,5.0
1487072,106599,prior,10,6,14,30.0
1887238,43000,prior,7,4,15,16.0
1515849,88423,prior,70,2,9,13.0
3147782,97110,prior,2,5,12,30.0
2221822,74957,prior,2,4,10,3.0
1612710,202365,prior,7,6,13,5.0
1387420,192766,prior,7,5,17,5.0
2903502,169023,prior,3,5,13,30.0
1864242,66138,prior,37,5,12,5.0
2032722,58680,prior,10,1,11,7.0
2164667,28885,prior,5,2,17,17.0
945142,8739,prior,8,2,12,6.0
1343846,172855,prior,12,6,13,8.0
136862,27299,prior,25,4,13,2.0
763557,76905,prior,50,1,18,0.0
2944682,9552,prior,1,0,10,
2320466,74812,prior,7,5,12,15.0
1244262,205729,prior,26,2,13,8.0
202979,111785,prior,9,4,7,3.0
237329,199299,prior,26,2,10,9.0
943718,14476,prior,12,5,20,5.0
1838568,134494,prior,25,6,19,30.0
723489,74578,prior,3,1,12,15.0
3250916,195637,prior,2,2,10,30.0
2350994,191944,prior,1,0,16,
1812543,174420,prior,13,2,14,7.0
1565450,134317,train,13,0,16,30.0
2182976,64052,prior,21,6,12,8.0
1009873,174903,prior,6,1,11,12.0
181581,68268,prior,9,1,16,21.0
1839593,94444,prior,3,0,12,3.0
3299935,194938,prior,4,1,21,30.0
396126,120853,prior,35,5,10,2.0
2590600,11862,prior,25,4,17,11.0
1126925,142221,prior,4,2,11,7.0
878028,50236,prior,4,5,20,6.0
531211,14773,prior,22,2,15,8.0
629644,161939,prior,2,2,10,30.0
960662,61956,prior,1,0,16,
3368135,15577,prior,22,4,11,1.0
2605890,88618,prior,8,1,14,3.0
2397146,116096,prior,10,5,18,14.0
3232819,23164,prior,18,5,13,9.0
2014122,172483,prior,8,6,10,6.0
3365821,182076,prior,8,0,15,7.0
854246,46400,prior,4,6,19,1.0
1403048,162201,prior,12,0,15,7.0
1548278,61748,prior,44,2,15,4.0
1569843,18383,prior,25,1,11,5.0
43806,110168,prior,15,1,14,6.0
910604,159152,prior,44,4,10,16.0
299348,190998,prior,3,5,12,30.0
3025339,147576,prior,2,2,15,9.0
2258976,144070,prior,2,6,10,30.0
2463209,119021,prior,54,0,7,5.0
2900771,3484,prior,1,5,8,
252242,17776,prior,37,4,11,10.0
983608,93364,prior,12,0,16,10.0
2482578,173375,prior,39,1,16,0.0
3312729,123694,prior,4,1,17,10.0
987045,162360,prior,24,3,16,3.0
958132,68294,prior,13,1,7,3.0
1431686,94422,prior,35,1,14,4.0
1093097,65785,prior,28,3,12,2.0
2686979,100916,prior,21,0,16,1.0
80954,203486,prior,5,0,17,0.0
2518839,61542,prior,41,4,17,4.0
2222540,173985,prior,4,2,11,0.0
1863965,78979,prior,20,4,9,3.0
145025,36617,prior,38,5,13,7.0
1342932,131706,prior,30,0,8,30.0
1492372,172272,prior,38,1,17,6.0
462295,190231,prior,19,0,14,7.0
523544,6175,prior,6,5,10,5.0
2935440,196667,prior,21,6,20,6.0
1376658,77921,prior,6,6,16,30.0
2832954,203382,prior,30,2,19,5.0
562485,26850,prior,4,0,19,4.0
2909510,196114,prior,3,2,22,30.0
2442401,71914,prior,3,0,8,4.0
424321,205513,prior,16,3,11,3.0
624174,126092,test,12,0,16,10.0
2961128,125728,prior,3,1,11,14.0
1670740,103431,prior,40,2,13,1.0
1977485,103760,prior,12,4,16,9.0
1499132,16680,prior,58,5,9,1.0
1215204,179519,prior,10,5,17,20.0
732331,197523,prior,54,0,20,5.0
2518264,139291,prior,8,3,8,4.0
469850,68094,prior,35,5,9,7.0
1184270,61460,prior,2,6,14,7.0
3041782,103166,prior,95,6,20,2.0
3043192,181700,prior,45,5,8,9.0
2105410,80237,prior,2,5,13,6.0
1386898,130992,prior,44,1,14,8.0
58774,148492,prior,12,5,17,10.0
2485820,35514,prior,2,6,9,22.0
682330,117140,prior,15,2,15,8.0
2645228,7371,prior,7,6,17,5.0
95390,141686,prior,32,1,16,5.0
285102,109603,test,21,6,23,16.0
254342,163583,train,4,0,10,19.0
1290148,138181,prior,10,2,11,3.0
1259020,38322,prior,3,6,13,27.0
2972514,63751,prior,34,4,8,7.0
659698,55926,train,15,5,20,29.0
1893236,132884,prior,18,1,20,4.0
1897504,110516,prior,4,2,18,30.0
1562961,116412,prior,10,1,11,14.0
671395,174618,prior,10,1,8,14.0
2064305,80605,prior,79,6,14,2.0
1114021,45816,prior,7,2,10,10.0
810499,65985,prior,5,2,23,19.0
996218,142025,prior,15,0,9,7.0
821937,64913,prior,8,0,22,30.0
1901379,86958,prior,32,5,11,4.0
3288552,28478,prior,53,5,11,2.0
449949,124608,prior,14,1,17,9.0
